Employee Id,Department,Region,Education,Gender,Recruitment_Channel,No_Of_Trainings,Age,Age Group,Previous_Year_Rating,Length_Of_Service,Kpis_Met >80%,Awards_Won?,Avg_Training_Score,Training Score Group,Is_Promoted
40204,Sales & Marketing,Region_11,Bachelor'S,M,Sourcing,1,34,30-40,2,5,0,0,47,40-60,0
59131,Analytics,Region_19,Bachelor'S,M,Sourcing,2,32,30-40,5,3,1,0,86,>80,0
12559,Operations,Region_22,Bachelor'S,F,Other,1,35,30-40,5,10,0,0,63,60-80,0
30433,Procurement,Region_27,Bachelor'S,M,Other,1,36,30-40,4,3,1,0,66,60-80,0
13150,Procurement,Region_2,Master'S & Above,F,Other,1,58,50-60,1,13,0,0,70,60-80,0
9616,Finance,Region_31,Bachelor'S,M,Other,1,29,20-30,4,4,0,0,57,40-60,0
26563,Procurement,Region_2,Bachelor'S,F,Referred,1,33,30-40,3,3,1,0,67,60-80,0
38331,Operations,Region_16,Bachelor'S,F,Other,1,32,30-40,5,6,0,0,62,60-80,0
18651,Legal,Region_22,Below Secondary,M,Other,1,25,20-30,5,2,1,0,59,40-60,0
45004,Procurement,Region_13,Bachelor'S,M,Other,4,41,40-50,2,9,0,0,68,60-80,0
16859,Analytics,Region_2,Master'S & Above,M,Other,1,50,50-60,1,7,0,1,79,60-80,0
26107,Sales & Marketing,Region_26,Bachelor'S,M,Other,1,30,30-40,1,7,0,0,53,40-60,0
22865,Analytics,Region_20,Master'S & Above,M,Other,1,40,40-50,5,5,0,1,83,>80,1
67467,Finance,Region_2,Below Secondary,F,Other,1,26,20-30,3,2,0,0,61,60-80,0
2268,Technology,Region_13,Bachelor'S,M,Other,1,35,30-40,5,8,1,0,81,>80,0
33517,Sales & Marketing,Region_7,Master'S & Above,M,Other,1,37,30-40,3,7,1,0,52,40-60,0
27605,Operations,Region_22,Master'S & Above,M,Other,1,34,30-40,3,3,0,0,75,60-80,1
69349,Operations,Region_8,Bachelor'S,M,Sourcing,1,25,20-30,3,2,0,0,57,40-60,0
66262,Procurement,Region_2,Bachelor'S,F,Other,2,26,20-30,5,2,1,0,68,60-80,1
55425,Technology,Region_2,Bachelor'S,F,Other,1,31,30-40,4,7,1,0,80,60-80,0
29543,Finance,Region_2,Bachelor'S,M,Sourcing,4,31,30-40,5,3,1,0,60,40-60,0
36547,Analytics,Region_25,Bachelor'S,M,Sourcing,1,32,30-40,3,6,1,0,86,>80,0
11205,Sales & Marketing,Region_19,Bachelor'S,M,Sourcing,1,36,30-40,5,8,0,0,48,40-60,0
469,Technology,Region_2,Bachelor'S,F,Sourcing,1,57,50-60,3,19,0,0,81,>80,0
44703,Sales & Marketing,Region_2,Bachelor'S,F,Sourcing,1,42,40-50,4,9,0,0,51,40-60,0
14847,Sales & Marketing,Region_20,Bachelor'S,M,Other,1,28,20-30,3,3,0,0,48,40-60,0
43689,Analytics,Region_12,Bachelor'S,M,Sourcing,2,33,30-40,4,3,1,0,86,>80,0
72157,Analytics,Region_2,Bachelor'S,M,Sourcing,1,41,40-50,3,3,0,0,86,>80,0
51544,Procurement,Region_12,Bachelor'S,F,Other,1,32,30-40,5,5,0,1,84,>80,1
37952,Operations,Region_26,Master'S & Above,M,Other,1,41,40-50,3,7,0,0,58,40-60,0
39914,Technology,Region_2,Master'S & Above,M,Other,1,31,30-40,5,4,1,0,82,>80,0
74332,Sales & Marketing,Region_26,Bachelor'S,M,Other,1,37,30-40,4,5,0,0,54,40-60,0
42886,Analytics,Region_29,Bachelor'S,M,Other,1,30,30-40,1,4,0,0,84,>80,0
53988,Finance,Region_2,Below Secondary,M,Other,1,26,20-30,5,2,1,0,60,40-60,0
49775,Sales & Marketing,Region_13,Bachelor'S,M,Sourcing,1,44,40-50,5,11,0,0,42,40-60,0
66965,Operations,Region_7,Bachelor'S,F,Sourcing,1,44,40-50,3,10,0,0,60,40-60,0
70197,R&D,Region_22,Master'S & Above,M,Other,1,30,30-40,4,2,1,0,96,>80,1
66210,Operations,Region_22,Below Secondary,M,Other,1,24,20-30,3,2,0,0,59,40-60,0
71008,Sales & Marketing,Region_27,Bachelor'S,M,Other,1,40,40-50,1,10,0,0,49,40-60,0
52132,Technology,Region_11,Master'S & Above,M,Other,1,32,30-40,3,5,0,0,80,60-80,0
72604,Sales & Marketing,Region_2,Bachelor'S,M,Sourcing,1,40,40-50,5,7,0,0,53,40-60,0
66802,Technology,Region_7,Below Secondary,F,Other,2,24,20-30,4,3,1,0,78,60-80,0
55730,Sales & Marketing,Region_26,Bachelor'S,M,Other,1,45,40-50,4,15,0,0,64,60-80,1
8284,Sales & Marketing,Region_2,Bachelor'S,F,Other,1,34,30-40,5,5,0,0,60,40-60,1
36117,Technology,Region_24,Bachelor'S,M,Sourcing,1,35,30-40,3,7,0,0,82,>80,0
15924,Sales & Marketing,Region_23,Bachelor'S,M,Other,1,35,30-40,2,8,0,0,48,40-60,0
41776,Technology,Region_23,Bachelor'S,M,Sourcing,1,31,30-40,1,2,0,0,81,>80,0
25949,Operations,Region_29,Bachelor'S,M,Other,1,33,30-40,3,5,0,0,60,40-60,0
51509,Hr,Region_2,Master'S & Above,F,Sourcing,1,44,40-50,3,14,0,0,47,40-60,0
25572,Procurement,Region_2,Bachelor'S,M,Other,2,34,30-40,2,10,0,0,69,60-80,0
11337,Sales & Marketing,Region_22,Bachelor'S,M,Sourcing,1,37,30-40,5,2,0,0,54,40-60,0
34965,Operations,Region_26,Bachelor'S,M,Other,2,31,30-40,3,4,0,0,63,60-80,0
38318,Procurement,Region_19,Bachelor'S,M,Other,1,32,30-40,3,8,0,0,69,60-80,0
60969,Operations,Region_2,Bachelor'S,F,Other,1,33,30-40,5,7,1,0,57,40-60,0
16951,Operations,Region_22,Bachelor'S,M,Sourcing,2,37,30-40,5,4,1,0,57,40-60,0
54416,Sales & Marketing,Region_15,Bachelor'S,M,Sourcing,1,30,30-40,2,5,0,0,49,40-60,0
4585,Analytics,Region_15,Bachelor'S,M,Sourcing,1,35,30-40,5,3,1,0,81,>80,0
64140,Technology,Region_11,Bachelor'S,M,Sourcing,1,32,30-40,3,4,0,0,80,60-80,0
35746,Operations,Region_15,Bachelor'S,M,Sourcing,1,45,40-50,3,9,0,0,61,60-80,0
1901,Sales & Marketing,Region_4,Bachelor'S,M,Sourcing,2,31,30-40,3,4,0,0,53,40-60,0
56849,Technology,Region_15,Bachelor'S,M,Sourcing,2,34,30-40,3,8,0,0,80,60-80,0
15844,Operations,Region_3,Master'S & Above,F,Other,1,31,30-40,5,7,1,0,59,40-60,0
1497,Sales & Marketing,Region_10,Master'S & Above,F,Other,1,37,30-40,3,6,1,0,47,40-60,0
11488,Sales & Marketing,Region_7,Master'S & Above,M,Other,1,42,40-50,3,12,0,0,48,40-60,0
59616,Procurement,Region_4,Master'S & Above,M,Other,1,40,40-50,3,6,0,0,72,60-80,0
9002,Operations,Region_2,Bachelor'S,M,Sourcing,1,37,30-40,5,5,1,0,64,60-80,0
63753,Operations,Region_22,Bachelor'S,M,Other,1,50,50-60,3,8,0,0,57,40-60,0
30143,Hr,Region_2,Master'S & Above,F,Referred,1,57,50-60,3,13,0,0,53,40-60,0
23360,Sales & Marketing,Region_28,Master'S & Above,M,Other,2,42,40-50,2,10,0,0,46,40-60,0
53301,Operations,Region_2,Master'S & Above,M,Sourcing,1,34,30-40,3,8,0,0,61,60-80,0
29073,Operations,Region_2,Bachelor'S,F,Sourcing,1,34,30-40,5,8,1,0,54,40-60,0
3171,Operations,Region_4,Master'S & Above,F,Referred,1,32,30-40,4,7,1,0,59,40-60,0
55062,Operations,Region_7,Bachelor'S,F,Sourcing,1,27,20-30,5,2,0,0,61,60-80,0
7908,Technology,Region_33,Master'S & Above,M,Other,1,46,40-50,3,17,0,0,83,>80,0
70048,Sales & Marketing,Region_1,Master'S & Above,M,Other,1,37,30-40,3,10,1,0,49,40-60,1
63757,Sales & Marketing,Region_2,Bachelor'S,F,Sourcing,1,48,40-50,4,13,0,0,52,40-60,0
19046,Technology,Region_2,Bachelor'S,M,Other,1,40,40-50,5,12,1,0,84,>80,0
37427,Technology,Region_20,Bachelor'S,M,Other,1,32,30-40,3,6,0,0,73,60-80,0
58138,Sales & Marketing,Region_20,Bachelor'S,M,Other,1,33,30-40,1,7,0,0,48,40-60,0
68064,Procurement,Region_23,Bachelor'S,F,Other,1,35,30-40,3,6,0,0,66,60-80,0
51002,Analytics,Region_15,Master'S & Above,M,Other,1,32,30-40,3,4,0,0,86,>80,0
5132,Operations,Region_2,Bachelor'S,M,Sourcing,4,31,30-40,3,6,0,0,59,40-60,0
15801,Operations,Region_26,Bachelor'S,F,Other,1,40,40-50,4,13,0,0,60,40-60,0
47265,Procurement,Region_2,Master'S & Above,M,Other,1,43,40-50,2,7,0,0,70,60-80,0
26798,Operations,Region_32,Master'S & Above,M,Other,1,38,30-40,3,6,0,0,60,40-60,0
72203,Sales & Marketing,Region_7,Bachelor'S,M,Other,1,36,30-40,5,8,0,0,49,40-60,0
46862,Procurement,Region_7,Master'S & Above,M,Other,1,49,40-50,5,20,1,0,65,60-80,0
75629,Sales & Marketing,Region_22,Bachelor'S,F,Sourcing,1,32,30-40,1,4,0,0,50,40-60,0
10452,Analytics,Region_2,Bachelor'S,M,Other,2,26,20-30,3,2,0,0,91,>80,0
37017,Analytics,Region_7,Bachelor'S,M,Sourcing,1,55,50-60,3,18,0,0,87,>80,0
76427,Hr,Region_22,Master'S & Above,F,Other,1,35,30-40,3,5,0,0,50,40-60,0
46925,Operations,Region_9,Master'S & Above,F,Other,1,36,30-40,4,6,1,0,59,40-60,0
43828,Sales & Marketing,Region_30,Bachelor'S,M,Other,1,29,20-30,5,4,1,0,45,40-60,0
58383,Procurement,Region_4,Bachelor'S,M,Other,1,46,40-50,3,19,1,0,72,60-80,0
20660,R&D,Region_27,Bachelor'S,M,Sourcing,2,30,30-40,3,4,0,0,84,>80,0
46166,Sales & Marketing,Region_2,Bachelor'S,M,Other,1,51,50-60,5,19,0,0,40,40-60,0
11123,Sales & Marketing,Region_29,Master'S & Above,M,Other,1,37,30-40,3,7,0,0,54,40-60,0
40628,Hr,Region_32,Bachelor'S,F,Other,1,31,30-40,3,7,0,0,51,40-60,0
61482,Operations,Region_7,Master'S & Above,F,Sourcing,2,38,30-40,4,9,1,0,65,60-80,0
63083,Sales & Marketing,Region_2,Master'S & Above,F,Other,1,43,40-50,1,10,0,0,45,40-60,0
33789,Technology,Region_7,Bachelor'S,M,Sourcing,3,29,20-30,3,4,0,0,81,>80,0
3540,Technology,Region_22,Master'S & Above,F,Sourcing,1,30,30-40,3,2,0,0,79,60-80,0
51292,Hr,Region_2,Bachelor'S,F,Other,1,49,40-50,5,22,1,0,50,40-60,0
137,Analytics,Region_7,Master'S & Above,M,Other,1,49,40-50,4,5,0,0,90,>80,0
73204,Sales & Marketing,Region_7,Master'S & Above,M,Sourcing,1,36,30-40,2,5,0,0,48,40-60,0
73753,Procurement,Region_10,Master'S & Above,M,Sourcing,1,33,30-40,1,3,0,0,71,60-80,0
49737,Sales & Marketing,Region_22,Master'S & Above,M,Other,3,52,50-60,3,25,0,0,49,40-60,0
36905,Operations,Region_7,Bachelor'S,M,Other,1,37,30-40,3,11,0,0,56,40-60,0
16004,Finance,Region_22,Below Secondary,M,Other,1,25,20-30,3,3,0,0,61,60-80,0
43176,Technology,Region_7,Master'S & Above,F,Referred,1,37,30-40,4,13,0,0,79,60-80,0
12538,Operations,Region_14,Bachelor'S,M,Other,1,35,30-40,5,10,1,0,59,40-60,1
56140,Technology,Region_13,Bachelor'S,F,Other,1,33,30-40,3,4,1,0,76,60-80,1
71196,Procurement,Region_2,Bachelor'S,F,Sourcing,1,33,30-40,5,9,1,0,71,60-80,0
57893,Technology,Region_2,Bachelor'S,F,Other,1,59,50-60,3,28,0,0,78,60-80,0
41208,Operations,Region_2,Bachelor'S,F,Other,1,38,30-40,2,8,0,0,59,40-60,0
55857,Operations,Region_2,Bachelor'S,M,Sourcing,1,48,40-50,4,13,0,0,57,40-60,0
27907,Legal,Region_11,Bachelor'S,M,Other,1,31,30-40,3,1,1,0,62,60-80,0
5933,Technology,Region_5,Master'S & Above,F,Sourcing,1,32,30-40,1,5,0,0,77,60-80,0
44678,Procurement,Region_22,Bachelor'S,M,Other,3,24,20-30,3,2,0,0,63,60-80,0
48266,Technology,Region_7,Master'S & Above,M,Sourcing,2,37,30-40,5,5,1,0,77,60-80,0
46639,Sales & Marketing,Region_7,Bachelor'S,F,Sourcing,1,32,30-40,5,8,1,0,46,40-60,1
21523,Sales & Marketing,Region_4,Bachelor'S,M,Other,1,31,30-40,3,2,0,0,48,40-60,0
32437,Operations,Region_2,Bachelor'S,M,Sourcing,2,45,40-50,3,5,1,1,61,60-80,0
65689,Sales & Marketing,Region_2,Bachelor'S,M,Other,1,57,50-60,5,6,0,0,45,40-60,0
73819,Operations,Region_15,Master'S & Above,M,Other,2,39,30-40,2,8,0,0,59,40-60,0
74019,Procurement,Region_2,Master'S & Above,M,Sourcing,1,42,40-50,1,4,0,0,70,60-80,0
76698,Operations,Region_7,Bachelor'S,F,Other,1,45,40-50,3,4,0,1,65,60-80,1
70387,Operations,Region_30,Master'S & Above,M,Sourcing,1,41,40-50,3,3,1,0,61,60-80,0
56162,Technology,Region_27,Master'S & Above,F,Sourcing,1,41,40-50,1,11,0,0,74,60-80,0
26260,Sales & Marketing,Region_24,Master'S & Above,M,Sourcing,1,34,30-40,1,7,0,0,50,40-60,0
53188,Sales & Marketing,Region_31,Bachelor'S,M,Sourcing,1,47,40-50,5,18,0,0,52,40-60,0
34074,Sales & Marketing,Region_25,Master'S & Above,M,Sourcing,1,33,30-40,5,7,1,0,51,40-60,0
38934,Operations,Region_22,Master'S & Above,F,Sourcing,1,48,40-50,3,15,0,0,69,60-80,1
39799,Operations,Region_15,Bachelor'S,M,Other,1,34,30-40,4,3,0,0,60,40-60,0
40775,Sales & Marketing,Region_1,Master'S & Above,M,Other,1,35,30-40,5,4,1,0,47,40-60,0
41928,Analytics,Region_1,Master'S & Above,M,Sourcing,1,35,30-40,5,4,1,0,84,>80,0
31364,Technology,Region_15,Bachelor'S,F,Sourcing,2,26,20-30,3,2,0,0,79,60-80,0
25351,Sales & Marketing,Region_14,Master'S & Above,M,Sourcing,1,45,40-50,3,17,0,0,49,40-60,0
72690,Sales & Marketing,Region_9,Master'S & Above,F,Sourcing,1,31,30-40,3,1,0,0,54,40-60,0
11666,Sales & Marketing,Region_34,Bachelor'S,M,Sourcing,1,30,30-40,5,7,0,0,49,40-60,0
10167,Sales & Marketing,Region_13,Bachelor'S,M,Sourcing,1,46,40-50,1,5,0,0,50,40-60,0
72916,Operations,Region_27,Bachelor'S,M,Other,1,44,40-50,5,11,1,0,55,40-60,0
19440,Technology,Region_22,Master'S & Above,M,Sourcing,3,35,30-40,3,3,0,0,86,>80,0
55444,Sales & Marketing,Region_22,Bachelor'S,M,Sourcing,2,33,30-40,2,6,0,0,52,40-60,0
10360,Operations,Region_6,Bachelor'S,M,Sourcing,1,38,30-40,4,8,1,0,55,40-60,0
66637,Technology,Region_22,Master'S & Above,M,Sourcing,1,39,30-40,3,5,0,0,80,60-80,0
63026,Sales & Marketing,Region_26,Bachelor'S,M,Other,1,30,30-40,3,2,0,0,50,40-60,0
66248,Sales & Marketing,Region_7,Bachelor'S,M,Sourcing,1,57,50-60,4,3,0,0,50,40-60,0
73279,Sales & Marketing,Region_2,Bachelor'S,F,Other,1,34,30-40,1,7,0,0,50,40-60,0
57365,Operations,Region_2,Bachelor'S,M,Other,1,38,30-40,3,4,1,0,66,60-80,0
31987,Procurement,Region_17,Master'S & Above,M,Other,1,45,40-50,3,16,0,0,87,>80,1
73265,Sales & Marketing,Region_1,Master'S & Above,M,Other,1,40,40-50,1,11,0,0,53,40-60,0
62530,Procurement,Region_32,Bachelor'S,M,Other,2,32,30-40,3,3,0,0,70,60-80,0
52716,Sales & Marketing,Region_2,Bachelor'S,F,Sourcing,2,29,20-30,3,2,0,0,48,40-60,0
12930,Finance,Region_2,Bachelor'S,F,Other,1,39,30-40,4,11,0,0,59,40-60,0
70371,Analytics,Region_13,Bachelor'S,M,Sourcing,1,32,30-40,3,7,0,0,80,60-80,0
32774,Operations,Region_2,Master'S & Above,M,Other,2,57,50-60,4,7,1,0,58,40-60,0
78119,Procurement,Region_11,Bachelor'S,F,Other,1,36,30-40,3,4,1,0,72,60-80,0
50338,Sales & Marketing,Region_2,Bachelor'S,M,Other,1,34,30-40,1,5,0,0,46,40-60,0
64630,Hr,Region_22,Master'S & Above,F,Other,1,33,30-40,5,7,1,0,50,40-60,0
1830,Technology,Region_2,Master'S & Above,M,Sourcing,1,39,30-40,2,4,1,0,81,>80,0
60743,Finance,Region_15,Bachelor'S,F,Sourcing,2,32,30-40,4,8,0,0,59,40-60,0
77734,Technology,Region_2,Bachelor'S,M,Referred,1,31,30-40,3,6,0,0,77,60-80,0
51440,Sales & Marketing,Region_22,Bachelor'S,M,Other,1,31,30-40,1,7,1,0,52,40-60,0
58579,Procurement,Region_22,Bachelor'S,F,Other,1,25,20-30,3,3,0,0,68,60-80,0
38123,Sales & Marketing,Region_4,Bachelor'S,F,Sourcing,1,43,40-50,5,4,1,0,50,40-60,0
42513,Procurement,Region_2,Master'S & Above,F,Other,1,50,50-60,1,16,0,0,68,60-80,0
29146,Operations,Region_22,Master'S & Above,M,Other,3,32,30-40,3,4,1,0,64,60-80,1
72935,Finance,Region_32,Bachelor'S,M,Sourcing,1,28,20-30,3,2,0,0,59,40-60,0
16889,Sales & Marketing,Region_17,Bachelor'S,M,Other,1,32,30-40,1,5,0,0,51,40-60,0
6181,Sales & Marketing,Region_16,Bachelor'S,M,Sourcing,1,34,30-40,5,5,0,0,49,40-60,0
9025,Operations,Region_16,Bachelor'S,M,Other,1,30,30-40,5,4,0,0,55,40-60,0
65024,Operations,Region_7,Master'S & Above,F,Sourcing,1,33,30-40,5,6,0,0,74,60-80,1
61874,Procurement,Region_7,Master'S & Above,M,Sourcing,2,46,40-50,4,19,1,0,70,60-80,0
30900,Sales & Marketing,Region_12,Bachelor'S,M,Sourcing,1,35,30-40,4,10,1,0,50,40-60,1
44381,Operations,Region_7,Bachelor'S,M,Other,1,33,30-40,5,8,1,0,59,40-60,1
805,Operations,Region_22,Bachelor'S,M,Sourcing,1,30,30-40,4,4,0,0,59,40-60,0
10468,Procurement,Region_7,Bachelor'S,M,Sourcing,2,33,30-40,5,4,1,0,71,60-80,0
54127,Sales & Marketing,Region_13,Bachelor'S,M,Other,1,28,20-30,4,5,0,0,52,40-60,0
63027,Technology,Region_24,Master'S & Above,M,Other,1,38,30-40,3,8,0,0,84,>80,0
26944,Sales & Marketing,Region_2,Bachelor'S,F,Sourcing,1,34,30-40,2,7,1,0,49,40-60,1
51318,Procurement,Region_31,Bachelor'S,F,Sourcing,2,30,30-40,3,5,0,0,73,60-80,0
30551,Operations,Region_12,Bachelor'S,F,Sourcing,1,29,20-30,2,7,0,0,60,40-60,0
74141,R&D,Region_26,Bachelor'S,M,Sourcing,1,30,30-40,3,3,0,0,83,>80,0
16399,Sales & Marketing,Region_31,Bachelor'S,M,Sourcing,1,38,30-40,4,10,0,0,50,40-60,0
10389,Operations,Region_7,Bachelor'S,M,Other,3,40,40-50,3,11,0,0,60,40-60,0
41337,Hr,Region_2,Master'S & Above,F,Sourcing,1,53,50-60,4,25,0,0,47,40-60,0
633,Sales & Marketing,Region_17,Bachelor'S,F,Sourcing,1,26,20-30,3,2,0,0,49,40-60,0
3968,Procurement,Region_10,Bachelor'S,M,Other,1,28,20-30,3,4,0,0,65,60-80,0
1709,Hr,Region_7,Bachelor'S,F,Sourcing,1,30,30-40,3,3,0,0,51,40-60,0
1588,Operations,Region_15,Master'S & Above,M,Other,1,59,50-60,4,4,1,0,56,40-60,0
24750,Technology,Region_14,Bachelor'S,M,Sourcing,1,31,30-40,3,4,0,0,83,>80,0
9098,Procurement,Region_7,Bachelor'S,F,Other,1,26,20-30,3,2,0,0,69,60-80,0
41768,Operations,Region_19,Master'S & Above,F,Sourcing,1,37,30-40,3,10,0,0,62,60-80,0
43660,Operations,Region_8,Bachelor'S,F,Sourcing,1,25,20-30,3,1,0,0,62,60-80,0
8027,Technology,Region_31,Bachelor'S,M,Other,1,27,20-30,2,3,1,0,78,60-80,0
15774,Operations,Region_2,Master'S & Above,M,Sourcing,1,39,30-40,4,10,0,0,60,40-60,0
4857,Analytics,Region_28,Bachelor'S,M,Other,1,36,30-40,5,3,1,0,91,>80,1
58988,Procurement,Region_23,Master'S & Above,M,Other,2,35,30-40,5,6,1,0,91,>80,1
76968,Procurement,Region_22,Master'S & Above,M,Sourcing,1,37,30-40,5,9,1,0,75,60-80,0
73203,Technology,Region_28,Master'S & Above,M,Sourcing,2,35,30-40,1,9,0,0,80,60-80,0
60095,Sales & Marketing,Region_28,Master'S & Above,F,Other,1,30,30-40,1,5,0,0,54,40-60,0
6731,R&D,Region_29,Bachelor'S,M,Sourcing,1,30,30-40,5,1,0,0,96,>80,1
39725,Technology,Region_2,Bachelor'S,M,Other,1,45,40-50,4,3,0,0,83,>80,0
70021,Procurement,Region_23,Master'S & Above,M,Other,1,36,30-40,3,7,1,0,71,60-80,0
22958,Sales & Marketing,Region_11,Bachelor'S,M,Sourcing,1,37,30-40,3,4,0,0,50,40-60,0
21955,Procurement,Region_2,Bachelor'S,F,Sourcing,2,39,30-40,3,4,0,0,73,60-80,0
72984,Operations,Region_19,Bachelor'S,M,Other,1,37,30-40,5,6,0,0,59,40-60,0
4147,Procurement,Region_22,Master'S & Above,M,Sourcing,1,40,40-50,3,12,0,0,70,60-80,0
28714,Sales & Marketing,Region_3,Bachelor'S,M,Other,1,30,30-40,5,3,1,0,52,40-60,0
51959,Operations,Region_31,Master'S & Above,M,Other,1,36,30-40,4,7,0,0,56,40-60,0
68716,Sales & Marketing,Region_15,Bachelor'S,F,Other,1,27,20-30,2,4,0,0,57,40-60,0
30802,Operations,Region_11,Bachelor'S,F,Other,1,29,20-30,1,4,0,0,57,40-60,0
34542,Technology,Region_2,Bachelor'S,F,Sourcing,7,31,30-40,3,5,1,0,82,>80,0
32970,Procurement,Region_22,Master'S & Above,M,Other,1,36,30-40,4,7,1,0,67,60-80,0
10936,Operations,Region_12,Bachelor'S,M,Other,1,30,30-40,4,4,0,0,57,40-60,0
20326,Analytics,Region_28,Master'S & Above,M,Other,2,32,30-40,3,6,1,0,86,>80,0
38445,Sales & Marketing,Region_15,Bachelor'S,M,Sourcing,1,29,20-30,5,2,0,0,50,40-60,0
10345,Sales & Marketing,Region_22,Master'S & Above,M,Other,2,38,30-40,1,8,0,0,47,40-60,0
25834,Procurement,Region_2,Master'S & Above,F,Other,1,51,50-60,3,15,0,0,71,60-80,0
333,Finance,Region_22,Master'S & Above,M,Other,1,32,30-40,3,8,0,0,58,40-60,0
28850,Technology,Region_14,Master'S & Above,F,Sourcing,1,36,30-40,3,5,1,0,83,>80,0
61888,Operations,Region_15,Bachelor'S,M,Sourcing,2,30,30-40,5,5,1,0,57,40-60,0
30928,Finance,Region_26,Bachelor'S,F,Sourcing,1,26,20-30,3,5,0,0,56,40-60,0
21230,R&D,Region_7,Bachelor'S,M,Sourcing,2,32,30-40,5,3,1,0,83,>80,1
22445,Sales & Marketing,Region_30,Bachelor'S,M,Other,2,26,20-30,3,3,0,0,50,40-60,0
57206,Analytics,Region_28,Bachelor'S,M,Sourcing,1,30,30-40,4,2,0,0,83,>80,0
57587,Sales & Marketing,Region_6,Bachelor'S,F,Other,1,28,20-30,1,2,0,0,50,40-60,0
29950,Sales & Marketing,Region_26,Bachelor'S,M,Sourcing,1,40,40-50,3,18,1,0,55,40-60,1
1825,Legal,Region_2,Bachelor'S,M,Other,1,33,30-40,1,6,0,0,66,60-80,0
66875,Operations,Region_29,Bachelor'S,M,Sourcing,1,30,30-40,4,2,1,0,61,60-80,0
51071,Sales & Marketing,Region_4,Master'S & Above,F,Sourcing,1,37,30-40,3,9,0,0,44,40-60,0
4566,Analytics,Region_2,Bachelor'S,M,Other,2,31,30-40,3,2,0,0,84,>80,0
77674,Sales & Marketing,Region_31,Bachelor'S,M,Sourcing,1,43,40-50,3,3,0,0,48,40-60,0
70679,Sales & Marketing,Region_2,Master'S & Above,F,Other,1,39,30-40,1,10,1,0,52,40-60,1
45145,Procurement,Region_4,Master'S & Above,M,Other,1,41,40-50,2,12,0,0,71,60-80,0
45721,R&D,Region_4,Master'S & Above,M,Other,1,35,30-40,5,4,1,0,85,>80,0
23337,Sales & Marketing,Region_1,Master'S & Above,M,Sourcing,3,33,30-40,2,7,0,0,53,40-60,0
8386,Sales & Marketing,Region_17,Master'S & Above,M,Other,1,35,30-40,3,3,0,0,47,40-60,0
70491,Sales & Marketing,Region_15,Bachelor'S,M,Sourcing,1,30,30-40,2,8,1,1,50,40-60,0
23241,Procurement,Region_15,Bachelor'S,M,Other,1,29,20-30,3,2,0,0,68,60-80,0
54003,Sales & Marketing,Region_6,Bachelor'S,M,Other,1,28,20-30,5,2,1,0,50,40-60,0
24843,Operations,Region_2,Master'S & Above,F,Other,1,48,40-50,5,15,1,0,61,60-80,0
35222,Technology,Region_2,Bachelor'S,M,Other,1,31,30-40,3,3,0,0,79,60-80,0
47183,Sales & Marketing,Region_1,Bachelor'S,M,Other,1,26,20-30,1,3,1,0,50,40-60,0
57744,Operations,Region_8,Master'S & Above,F,Sourcing,1,38,30-40,3,2,1,0,61,60-80,0
15620,Technology,Region_2,Master'S & Above,F,Other,1,49,40-50,1,24,0,0,77,60-80,0
61614,Sales & Marketing,Region_2,Bachelor'S,F,Other,1,35,30-40,5,7,0,0,48,40-60,0
73393,Finance,Region_2,Bachelor'S,F,Other,2,46,40-50,3,3,0,0,59,40-60,0
27459,Procurement,Region_22,Master'S & Above,M,Other,1,34,30-40,2,6,0,0,69,60-80,0
27533,Finance,Region_22,Bachelor'S,F,Sourcing,2,30,30-40,1,3,1,0,59,40-60,0
75636,Sales & Marketing,Region_4,Master'S & Above,M,Sourcing,1,49,40-50,3,17,0,0,48,40-60,0
18390,Procurement,Region_27,Master'S & Above,F,Other,1,35,30-40,3,5,0,0,68,60-80,0
69146,R&D,Region_22,Master'S & Above,M,Other,1,34,30-40,4,4,0,0,83,>80,0
10122,Sales & Marketing,Region_30,Bachelor'S,M,Other,7,26,20-30,2,5,0,0,46,40-60,0
60018,Operations,Region_7,Master'S & Above,F,Other,1,37,30-40,3,4,0,0,58,40-60,0
68791,Analytics,Region_27,Bachelor'S,M,Other,2,25,20-30,4,2,0,0,80,60-80,0
25354,Sales & Marketing,Region_2,Bachelor'S,M,Other,1,47,40-50,4,16,1,0,48,40-60,1
3491,Analytics,Region_12,Bachelor'S,M,Sourcing,1,28,20-30,2,5,0,0,85,>80,0
74687,Sales & Marketing,Region_14,Bachelor'S,M,Other,1,32,30-40,5,10,1,0,48,40-60,0
50049,Procurement,Region_19,Bachelor'S,M,Other,1,34,30-40,3,4,0,0,71,60-80,0
45140,Legal,Region_22,Bachelor'S,M,Other,1,32,30-40,2,6,0,0,59,40-60,0
35436,Procurement,Region_24,Master'S & Above,M,Sourcing,2,32,30-40,2,5,0,0,72,60-80,0
72109,Sales & Marketing,Region_8,Bachelor'S,M,Other,1,29,20-30,4,3,0,0,52,40-60,0
24397,Operations,Region_22,Bachelor'S,M,Other,1,32,30-40,4,4,1,1,57,40-60,1
44154,Sales & Marketing,Region_22,Bachelor'S,M,Other,5,27,20-30,3,2,0,0,52,40-60,0
60571,Sales & Marketing,Region_13,Bachelor'S,M,Other,1,34,30-40,5,4,1,0,51,40-60,0
59722,Sales & Marketing,Region_16,Master'S & Above,F,Other,1,36,30-40,3,8,0,0,48,40-60,0
